{@TESTJET_VAC_OFF|220513155734|CISCO-10}
D: u36 P: 2 0.0 f 38.0 229.0
D: u36 P: 13 1.6 f 42.0 255.0
D: u36 P: 12 0.9 f 42.0 257.0
D: u36 P: 7 0.9 f 46.0 281.0
D: u36 P: 11 1.3 f 48.0 290.0
D: u36 P: 1 0.3 f 50.0 303.0
D: u36 P: 15 0.2 f 55.0 334.0
D: u36 P: 10 0.9 f 59.0 360.0
D: u36 P: 14 1.5 f 221.0 1329.0
====================
D: u37 P: 55 1.4 f 56.0 342.0
D: u37 P: 92 0.6 f 57.0 347.0
D: u37 P: 54 1.6 f 58.0 349.0
D: u37 P: 91 16.1 f 58.0 354.0
D: u37 P: 95 0.3 f 59.0 355.0
D: u37 P: 84 -0.1 f 60.0 362.0
D: u37 P: 96 6.4 f 60.0 366.0
D: u37 P: 56 23.4 f 61.0 367.0
D: u37 P: 50 1.6 f 61.0 368.0
D: u37 P: 94 0.8 f 61.0 368.0
D: u37 P: 83 5.5 f 61.0 369.0
D: u37 P: 59 1.1 f 62.0 373.0
D: u37 P: 81 1.3 f 62.0 374.0
D: u37 P: 82 5.0 f 62.0 376.0
D: u37 P: 97 1.5 f 62.0 376.0
D: u37 P: 57 1.1 f 63.0 383.0
D: u37 P: 52 19.0 f 64.0 389.0
D: u37 P: 121 0.4 f 66.0 401.0
D: u37 P: 65 0.8 f 67.0 407.0
